Subject,Predicate,Object
Gabrielle Mosley,is_in_faculty,Computing
Michael Miles,is_in_faculty,Arts and Social Science
Allen Dunn,is_in_faculty,Computing
Jody Williamson,is_in_faculty,Computing
Sabrina Cook,is_in_faculty,Arts and Social Science
Joseph Phillips,is_in_faculty,Yong Loo Lin Sch of Medicine
Tammy Campbell,is_in_faculty,Yong Loo Lin Sch of Medicine
Jamie Moore,is_in_faculty,Law
Deborah Stewart DVM,is_in_faculty,Computing
Kristen Rose,is_in_faculty,Arts and Social Science
Gregory Jackson Jr.,is_in_faculty,College of Design and Engineering
Patrick Turner,is_in_faculty,Computing
Kathryn Cook,is_in_faculty,Science
Daniel Jackson,is_in_faculty,Science
Gerald Ramirez,is_in_faculty,YST Conservatory of Music
Deborah Perkins DDS,is_in_faculty,Science
Michelle Baker,is_in_faculty,YST Conservatory of Music
Brenda Harris,is_in_faculty,NUS Business School
Dennis James,is_in_faculty,Computing
Patricia Ray,is_in_faculty,Arts and Social Science
Craig Salazar,is_in_faculty,Computing
Brian Solis,is_in_faculty,College of Design and Engineering
Sarah Murray,is_in_faculty,Computing
Richard Holloway,is_in_faculty,Law
Brooke Wright,is_in_faculty,College of Design and Engineering
Melanie Morales,is_in_faculty,College of Design and Engineering
Alicia Miller,is_in_faculty,NUS Business School
Jennifer Jacobs,is_in_faculty,Law
Alan Chavez,is_in_faculty,NUS Business School
Jennifer Clark,is_in_faculty,YST Conservatory of Music
Allison Harrison,is_in_faculty,Arts and Social Science
Andrew Stone,is_in_faculty,Computing
Carlos Steele,is_in_faculty,Science
David Huerta,is_in_faculty,Law
Heather Robinson,is_in_faculty,Yong Loo Lin Sch of Medicine
Patty Williams,is_in_faculty,Science
Dakota Doyle,is_in_faculty,Science
Michele Hall,is_in_faculty,NUS Business School
Daniel Smith,is_in_faculty,Computing
Laura Welch,is_in_faculty,YST Conservatory of Music
Rhonda Thomas,is_in_faculty,Science
Linda Campbell,is_in_faculty,College of Design and Engineering
Peter Wagner,is_in_faculty,YST Conservatory of Music
Anita Gray,is_in_faculty,Yong Loo Lin Sch of Medicine
Jessica Abbott,is_in_faculty,Arts and Social Science
Travis Moore,is_in_faculty,Law
John Green,is_in_faculty,College of Design and Engineering
Kevin Christensen,is_in_faculty,Yong Loo Lin Sch of Medicine
Joseph Miranda,is_in_faculty,Science
Philip Ryan,is_in_faculty,Yong Loo Lin Sch of Medicine
Kelsey Wolf,is_in_faculty,NUS Business School
Sherri Potter,is_in_faculty,College of Design and Engineering
Timothy Torres,is_in_faculty,Yong Loo Lin Sch of Medicine
Adam Alvarez,is_in_faculty,NUS Business School
Michelle Johnson,is_in_faculty,Science
Taylor Hicks,is_in_faculty,Computing
Michael Orozco,is_in_faculty,Arts and Social Science
Lawrence Rodriguez,is_in_faculty,Law
Tyler White,is_in_faculty,NUS Business School
Corey Chen,is_in_faculty,College of Design and Engineering
Emily Wood,is_in_faculty,Yong Loo Lin Sch of Medicine
Melanie Doyle,is_in_faculty,YST Conservatory of Music
Tyler Flores,is_in_faculty,NUS Business School
Sherri Vargas,is_in_faculty,Arts and Social Science
Evan King,is_in_faculty,Computing
Joy Black,is_in_faculty,Arts and Social Science
Hannah Munoz,is_in_faculty,YST Conservatory of Music
Heather Jones,is_in_faculty,YST Conservatory of Music
Melissa Rodgers,is_in_faculty,Law
Shannon Swanson,is_in_faculty,Computing
Terry Moore,is_in_faculty,Science
Elizabeth Pena,is_in_faculty,Arts and Social Science
Richard Hunt,is_in_faculty,YST Conservatory of Music
Lori Smith,is_in_faculty,NUS Business School
Reginald Vazquez,is_in_faculty,NUS Business School
Christian Johnson,is_in_faculty,Computing
Daniel Shaw,is_in_faculty,Arts and Social Science
Jacqueline Trujillo,is_in_faculty,Arts and Social Science
Anthony Moody,is_in_faculty,College of Design and Engineering
Terry Garcia,is_in_faculty,Yong Loo Lin Sch of Medicine
Eddie Joseph,is_in_faculty,NUS Business School
Rita Tran,is_in_faculty,Law
Robert Fields,is_in_faculty,NUS Business School
William Ferguson,is_in_faculty,NUS Business School
Brent Melendez,is_in_faculty,College of Design and Engineering
Marie Fox,is_in_faculty,Arts and Social Science
Maria Miller,is_in_faculty,Law
Ian Bennett,is_in_faculty,YST Conservatory of Music
Alexis Henry,is_in_faculty,Science
Crystal James,is_in_faculty,Computing
Jesus Rodgers,is_in_faculty,Computing
Michelle Perez,is_in_faculty,College of Design and Engineering
Lisa Wood,is_in_faculty,Arts and Social Science
Richard Salazar,is_in_faculty,Computing
Brendan Schmitt,is_in_faculty,Law
Brenda Cox,is_in_faculty,Yong Loo Lin Sch of Medicine
Kevin Wright,is_in_faculty,NUS Business School
Jennifer Yu,is_in_faculty,NUS Business School
Jerry Ali,is_in_faculty,Science
Ms. Darlene Cobb,is_in_faculty,College of Design and Engineering
Steven Watkins,is_in_faculty,College of Design and Engineering
Johnny Garrison,is_in_faculty,NUS Business School
Rachel Monroe,is_in_faculty,YST Conservatory of Music
Gregory Lopez,is_in_faculty,YST Conservatory of Music
David Scott,is_in_faculty,Computing
Matthew Silva,is_in_faculty,Arts and Social Science
Brandon Lopez,is_in_faculty,Science
Travis Olson,is_in_faculty,College of Design and Engineering
Samantha Martin,is_in_faculty,Science
Faith Miles,is_in_faculty,College of Design and Engineering
Joseph Price,is_in_faculty,NUS Business School
Lisa Barnett,is_in_faculty,NUS Business School
Elizabeth Gordon,is_in_faculty,YST Conservatory of Music
Michael Stewart,is_in_faculty,YST Conservatory of Music
Susan Brooks,is_in_faculty,Yong Loo Lin Sch of Medicine
Jennifer Reyes,is_in_faculty,Computing
Matthew Diaz,is_in_faculty,Yong Loo Lin Sch of Medicine
Jessica Robinson,is_in_faculty,Science
Brian Vincent,is_in_faculty,Science
Karen Ewing,is_in_faculty,Science
Ryan Alvarez,is_in_faculty,Computing
Gabriella Leon,is_in_faculty,Yong Loo Lin Sch of Medicine
Christie Jones,is_in_faculty,Science
Julie Munoz,is_in_faculty,NUS Business School
Kyle Wang,is_in_faculty,Yong Loo Lin Sch of Medicine
Timothy Bell,is_in_faculty,YST Conservatory of Music
Douglas Lopez,is_in_faculty,Arts and Social Science
Brittany Cabrera,is_in_faculty,YST Conservatory of Music
Dr. Crystal Morris,is_in_faculty,Yong Loo Lin Sch of Medicine
Teresa Boyd,is_in_faculty,NUS Business School
Mary White,is_in_faculty,Yong Loo Lin Sch of Medicine
Justin Marks,is_in_faculty,Science
Cheryl Brewer,is_in_faculty,Law
Laura Williams,is_in_faculty,Yong Loo Lin Sch of Medicine
Lauren Johnson,is_in_faculty,Yong Loo Lin Sch of Medicine
Paul Parker,is_in_faculty,NUS Business School
Rebecca Wood,is_in_faculty,Computing
Barbara Lozano,is_in_faculty,Arts and Social Science
Thomas Armstrong,is_in_faculty,College of Design and Engineering
Robin Smith,is_in_faculty,Yong Loo Lin Sch of Medicine
Benjamin Martin,is_in_faculty,Science
Kelly Rosario,is_in_faculty,Yong Loo Lin Sch of Medicine
Kevin Young,is_in_faculty,College of Design and Engineering
Nicole Olson,is_in_faculty,Yong Loo Lin Sch of Medicine
Mr. Cameron White,is_in_faculty,College of Design and Engineering
Malik Castillo,is_in_faculty,YST Conservatory of Music
Ashlee Huerta,is_in_faculty,Computing
William Santana,is_in_faculty,Science
Jessica Lane,is_in_faculty,Science
Dr. Molly Hoffman,is_in_faculty,Computing
Joseph Walton,is_in_faculty,Arts and Social Science
Jeffrey Fox,is_in_faculty,Law
Daniel Martin,is_in_faculty,YST Conservatory of Music
Doris West,is_in_faculty,Computing
Robert Rangel,is_in_faculty,Computing
Carly Hanna,is_in_faculty,Arts and Social Science
Karen Woods,is_in_faculty,NUS Business School
Donna Sanders,is_in_faculty,YST Conservatory of Music
Kelly Barker,is_in_faculty,Law
Carrie Jensen,is_in_faculty,Arts and Social Science
Chelsea Robertson,is_in_faculty,Science
Kevin Smith,is_in_faculty,Yong Loo Lin Sch of Medicine
Zachary Harris,is_in_faculty,YST Conservatory of Music
Phillip Martin,is_in_faculty,NUS Business School
Christopher Phelps,is_in_faculty,Computing
Joshua Parks,is_in_faculty,YST Conservatory of Music
Rhonda Curtis,is_in_faculty,Yong Loo Lin Sch of Medicine
Clarence Curry,is_in_faculty,Arts and Social Science
Christian Hines,is_in_faculty,NUS Business School
Andrew Whitaker,is_in_faculty,Arts and Social Science
Christina Holland,is_in_faculty,YST Conservatory of Music
Laura Jackson,is_in_faculty,Science
Joshua Allen,is_in_faculty,Science
Noah Lang,is_in_faculty,Arts and Social Science
Donald Simon,is_in_faculty,Yong Loo Lin Sch of Medicine
Leslie Robinson,is_in_faculty,College of Design and Engineering
Haley Orr MD,is_in_faculty,Arts and Social Science
Wanda Carter,is_in_faculty,College of Design and Engineering
Steve Johnson,is_in_faculty,YST Conservatory of Music
Lisa Johnson,is_in_faculty,Science
Jeff Summers,is_in_faculty,NUS Business School
Steven Castro,is_in_faculty,Arts and Social Science
Tiffany Perry,is_in_faculty,College of Design and Engineering
Douglas Hobbs,is_in_faculty,Arts and Social Science
Mr. Juan Dunn MD,is_in_faculty,NUS Business School
Karen Anderson,is_in_faculty,Yong Loo Lin Sch of Medicine
Gregg White,is_in_faculty,Law
Robert Carlson,is_in_faculty,YST Conservatory of Music
Shawn Garcia,is_in_faculty,Science
Calvin Carpenter,is_in_faculty,Yong Loo Lin Sch of Medicine
Jason Hayden,is_in_faculty,Science
Wendy Marsh,is_in_faculty,Science
Janet Clay,is_in_faculty,Arts and Social Science
Daniel Dunn,is_in_faculty,Arts and Social Science
Cindy George,is_in_faculty,Computing
Ms. Brenda Hernandez,is_in_faculty,Science
Sandra Smith,is_in_faculty,Computing
Oscar Welch,is_in_faculty,Law
Bryan Reed,is_in_faculty,Arts and Social Science
Eric Hill,is_in_faculty,Science
John Williams,is_in_faculty,College of Design and Engineering
Dr. Erin Hawkins,is_in_faculty,NUS Business School
Roy Frey,is_in_faculty,Yong Loo Lin Sch of Medicine
Adrienne Herrera,is_in_faculty,NUS Business School
Luke Ferguson,is_in_faculty,YST Conservatory of Music
Aaron Stone,is_in_faculty,Yong Loo Lin Sch of Medicine
Robert Robinson,is_in_faculty,Computing
Tommy Ramirez,is_in_faculty,Arts and Social Science
Eileen Robinson,is_in_faculty,Yong Loo Lin Sch of Medicine
Alexis Villarreal,is_in_faculty,YST Conservatory of Music
Mary Davis,is_in_faculty,Law
Sara Ortega,is_in_faculty,Yong Loo Lin Sch of Medicine
Ms. Katherine Taylor,is_in_faculty,Yong Loo Lin Sch of Medicine
Andrew Farmer,is_in_faculty,Arts and Social Science
Lucas Green,is_in_faculty,NUS Business School
Danielle Johnson,is_in_faculty,YST Conservatory of Music
Mrs. Amy Cooper,is_in_faculty,Yong Loo Lin Sch of Medicine
Eric Valdez,is_in_faculty,Law
Melissa Massey,is_in_faculty,College of Design and Engineering
Eric Lambert,is_in_faculty,College of Design and Engineering
Samuel Vazquez,is_in_faculty,Computing
Ashley Rodriguez,is_in_faculty,YST Conservatory of Music
Carlos Wood,is_in_faculty,Science
Dawn Cruz,is_in_faculty,NUS Business School
Joseph Myers,is_in_faculty,NUS Business School
Kevin Martin,is_in_faculty,Law
Ann Lambert,is_in_faculty,Law
David Miller,is_in_faculty,Yong Loo Lin Sch of Medicine
Mr. Jon Hayes DDS,is_in_faculty,Science
Juan Clark,is_in_faculty,Yong Loo Lin Sch of Medicine
Bradley Le,is_in_faculty,YST Conservatory of Music
David Sherman,is_in_faculty,YST Conservatory of Music
Veronica Sellers,is_in_faculty,Yong Loo Lin Sch of Medicine
Jeff Murphy,is_in_faculty,College of Design and Engineering
Jason Glass,is_in_faculty,Yong Loo Lin Sch of Medicine
Patrick Clark,is_in_faculty,NUS Business School
Marvin Baker,is_in_faculty,NUS Business School
Madison Cruz,is_in_faculty,Law
Sara Adams,is_in_faculty,Science
Craig Johnson,is_in_faculty,Arts and Social Science
Jamie Brown,is_in_faculty,Computing
Jonathan Nguyen,is_in_faculty,YST Conservatory of Music
Vanessa Diaz,is_in_faculty,NUS Business School
Jacqueline Campbell,is_in_faculty,Computing
Mrs. Jennifer Andrews,is_in_faculty,NUS Business School
Christopher Gibbs,is_in_faculty,Science
Joshua Marks,is_in_faculty,YST Conservatory of Music
Roberto Zimmerman,is_in_faculty,NUS Business School
Candice Dunn,is_in_faculty,YST Conservatory of Music
Kelsey Reed,is_in_faculty,Science
Dominique Mahoney,is_in_faculty,Science
Kenneth Francis,is_in_faculty,Yong Loo Lin Sch of Medicine
Nicholas Alvarado,is_in_faculty,College of Design and Engineering
Keith Gallegos,is_in_faculty,NUS Business School
Kelli Jackson,is_in_faculty,Yong Loo Lin Sch of Medicine
Mr. Joseph Carter,is_in_faculty,College of Design and Engineering
Mark Hodges,is_in_faculty,Arts and Social Science
Tina Moran,is_in_faculty,Science
Richard Carter,is_in_faculty,YST Conservatory of Music
Stephanie Roach,is_in_faculty,Science
Charles Stone,is_in_faculty,Arts and Social Science
Ms. Heather Moore,is_in_faculty,Science
Samuel Cruz,is_in_faculty,Yong Loo Lin Sch of Medicine
Elizabeth Fox,is_in_faculty,Science
Dylan Schwartz,is_in_faculty,YST Conservatory of Music
Robert Weaver,is_in_faculty,Arts and Social Science
Valerie Clark,is_in_faculty,Arts and Social Science
Michael Torres,is_in_faculty,Computing
Kristen Bass,is_in_faculty,NUS Business School
Gabriel Jackson,is_in_faculty,Law
Catherine Yu,is_in_faculty,Arts and Social Science
Sonia Jones,is_in_faculty,Science
Tiffany Williams,is_in_faculty,Arts and Social Science
Kimberly Perez,is_in_faculty,Yong Loo Lin Sch of Medicine
Michael Reynolds,is_in_faculty,Science
Sandra Payne,is_in_faculty,Computing
John Mason,is_in_faculty,Law
Diane Estrada,is_in_faculty,Arts and Social Science
Theodore Mendez,is_in_faculty,Law
Valerie Wolfe,is_in_faculty,NUS Business School
Cassie Holder,is_in_faculty,Computing
Cody May,is_in_faculty,Arts and Social Science
James Calhoun,is_in_faculty,College of Design and Engineering
Thomas Parsons,is_in_faculty,Computing
Mr. Jason Bradley,is_in_faculty,Arts and Social Science
Anthony Simpson,is_in_faculty,NUS Business School
Shelby Navarro,is_in_faculty,YST Conservatory of Music
Jessica Nguyen,is_in_faculty,YST Conservatory of Music
Aaron Moreno,is_in_faculty,YST Conservatory of Music
Tina Kaufman,is_in_faculty,NUS Business School
Melissa Hernandez,is_in_faculty,Yong Loo Lin Sch of Medicine
Mr. William Gould,is_in_faculty,Science
Sean Maldonado,is_in_faculty,Yong Loo Lin Sch of Medicine
Casey Evans,is_in_faculty,Science
Olivia Thomas,is_in_faculty,Yong Loo Lin Sch of Medicine
Christian Miller,is_in_faculty,Arts and Social Science
James Smith,is_in_faculty,Science
Jason Reed,is_in_faculty,College of Design and Engineering
Debbie Woods,is_in_faculty,Computing
David Williams,is_in_faculty,Science
Erik Black,is_in_faculty,Yong Loo Lin Sch of Medicine
Abigail Hernandez,is_in_faculty,Arts and Social Science
Dr. Kelly Bowen MD,is_in_faculty,YST Conservatory of Music
Brittany Estrada,is_in_faculty,Computing
Molly Bradley,is_in_faculty,NUS Business School
Pamela Gonzalez,is_in_faculty,YST Conservatory of Music
Karen Austin,is_in_faculty,YST Conservatory of Music
Richard Leon,is_in_faculty,Arts and Social Science
Robert Taylor,is_in_faculty,NUS Business School
Megan Kim,is_in_faculty,Computing
Mark Mcguire,is_in_faculty,NUS Business School
Kimberly Chavez,is_in_faculty,Computing
Christina Mosley,is_in_faculty,Law
Gregg Brown,is_in_faculty,Yong Loo Lin Sch of Medicine
Lisa Torres,is_in_faculty,Yong Loo Lin Sch of Medicine
Richard Ford,is_in_faculty,YST Conservatory of Music
George Ashley,is_in_faculty,Law
Jennifer Hawkins,is_in_faculty,Yong Loo Lin Sch of Medicine
Annette Williams,is_in_faculty,Arts and Social Science
William Taylor,is_in_faculty,Science
Justin Summers,is_in_faculty,Yong Loo Lin Sch of Medicine
Derek Garrett,is_in_faculty,Science
Krystal Gonzalez,is_in_faculty,YST Conservatory of Music
Ruth Morris,is_in_faculty,YST Conservatory of Music
Philip White,is_in_faculty,Computing
Kimberly Harris,is_in_faculty,Law
Rhonda Peterson,is_in_faculty,Yong Loo Lin Sch of Medicine
Caitlin Flowers,is_in_faculty,YST Conservatory of Music
Roger Mitchell,is_in_faculty,Law
Nicholas Kramer,is_in_faculty,Science
Cynthia Murray,is_in_faculty,YST Conservatory of Music
Samuel Smith,is_in_faculty,Yong Loo Lin Sch of Medicine
Christine Mclean,is_in_faculty,Law
Raymond Fields,is_in_faculty,Yong Loo Lin Sch of Medicine
Ashley Escobar,is_in_faculty,YST Conservatory of Music
Jacqueline Smith,is_in_faculty,College of Design and Engineering
Ryan Olson,is_in_faculty,Computing
Michael Macdonald,is_in_faculty,Law
Robert Rollins,is_in_faculty,Yong Loo Lin Sch of Medicine
Donald Evans,is_in_faculty,Yong Loo Lin Sch of Medicine
Christine Burke,is_in_faculty,Yong Loo Lin Sch of Medicine
Jennifer Lane,is_in_faculty,Law
Richard Jones,is_in_faculty,Computing
Taylor Mercer,is_in_faculty,YST Conservatory of Music
Timothy Johnson,is_in_faculty,Science
Robert Herrera,is_in_faculty,Law
Erin Bullock,is_in_faculty,NUS Business School
Rebecca Stout,is_in_faculty,College of Design and Engineering
Derrick Sullivan,is_in_faculty,NUS Business School
Anita Levine,is_in_faculty,Science
Manuel Frazier,is_in_faculty,Science
Shane Reynolds,is_in_faculty,Arts and Social Science
Jon Houston,is_in_faculty,Yong Loo Lin Sch of Medicine
Corey Jordan,is_in_faculty,NUS Business School
Sarah Mitchell,is_in_faculty,Computing
Aaron Nelson,is_in_faculty,Science
Matthew Thomas,is_in_faculty,Science
Jasmine Armstrong,is_in_faculty,NUS Business School
Joshua Pope,is_in_faculty,Arts and Social Science
Judith Lopez,is_in_faculty,Arts and Social Science
Sean Brewer,is_in_faculty,College of Design and Engineering
Elizabeth Hayes,is_in_faculty,Science
Jimmy Barker,is_in_faculty,Yong Loo Lin Sch of Medicine
Timothy Rhodes,is_in_faculty,College of Design and Engineering
Rachel Poole,is_in_faculty,College of Design and Engineering
Andre Richardson,is_in_faculty,College of Design and Engineering
Ana Russell,is_in_faculty,NUS Business School
Brian Miller,is_in_faculty,Computing
Steven Hernandez,is_in_faculty,Science
Gary Randall,is_in_faculty,NUS Business School
Timothy Smith,is_in_faculty,Computing
Heather Campbell,is_in_faculty,Law
David Walls,is_in_faculty,Arts and Social Science
Autumn Mendoza,is_in_faculty,NUS Business School
Katherine Nash,is_in_faculty,YST Conservatory of Music
Alexandra Thompson,is_in_faculty,Yong Loo Lin Sch of Medicine
Amber Sanchez,is_in_faculty,Science
Reginald Payne,is_in_faculty,Yong Loo Lin Sch of Medicine
Sabrina Bruce,is_in_faculty,Yong Loo Lin Sch of Medicine
Deanna Miles,is_in_faculty,Law
Kevin White,is_in_faculty,NUS Business School
Jeffrey Maddox,is_in_faculty,Yong Loo Lin Sch of Medicine
Zachary Green,is_in_faculty,YST Conservatory of Music
Michelle Cruz,is_in_faculty,Computing
Charlene Foster,is_in_faculty,Science
James Hunter,is_in_faculty,NUS Business School
Kelly Simpson,is_in_faculty,College of Design and Engineering
Seth Carroll,is_in_faculty,College of Design and Engineering
David Mckinney PhD,is_in_faculty,Arts and Social Science
Dr. Erin Jones DDS,is_in_faculty,Arts and Social Science
Cheryl Hernandez,is_in_faculty,Arts and Social Science
Mark Allen,is_in_faculty,YST Conservatory of Music
Joanna Jones DDS,is_in_faculty,Yong Loo Lin Sch of Medicine
Autumn Greene,is_in_faculty,YST Conservatory of Music
Jessica Mccarthy,is_in_faculty,College of Design and Engineering
Andrea Massey,is_in_faculty,YST Conservatory of Music
Renee Martinez,is_in_faculty,College of Design and Engineering
Dr. Alexander Waters,is_in_faculty,Computing
Kaitlyn Ross,is_in_faculty,Law
Mitchell Garcia,is_in_faculty,College of Design and Engineering
Travis Schneider,is_in_faculty,Yong Loo Lin Sch of Medicine
Andrea Lawson,is_in_faculty,Science
John Bishop,is_in_faculty,Computing
Bryan Freeman,is_in_faculty,Computing
Mr. Brian Strickland DDS,is_in_faculty,Yong Loo Lin Sch of Medicine
Rose Shelton,is_in_faculty,Arts and Social Science
Tammy Davis,is_in_faculty,College of Design and Engineering
Bryan Wise,is_in_faculty,YST Conservatory of Music
Tina Davenport,is_in_faculty,NUS Business School
Kimberly Mccann,is_in_faculty,Yong Loo Lin Sch of Medicine
Mark Flowers,is_in_faculty,Yong Loo Lin Sch of Medicine
Donna Rogers,is_in_faculty,Computing
Frank Brooks,is_in_faculty,NUS Business School
Robert Contreras,is_in_faculty,YST Conservatory of Music
Karen Jones,is_in_faculty,NUS Business School
Nicholas Smith,is_in_faculty,YST Conservatory of Music
Lisa French,is_in_faculty,NUS Business School
Michael May,is_in_faculty,College of Design and Engineering
Lori Gray,is_in_faculty,Law
Shannon Keith,is_in_faculty,Computing
Michael Brown,is_in_faculty,Science
Dennis Levy,is_in_faculty,Science
Holly Christensen,is_in_faculty,NUS Business School
Megan Black,is_in_faculty,Law
Phillip Carson,is_in_faculty,Yong Loo Lin Sch of Medicine
Luke Lawrence,is_in_faculty,Yong Loo Lin Sch of Medicine
Grace Gonzalez,is_in_faculty,Computing
Jordan Patel,is_in_faculty,Law
Debbie Lopez,is_in_faculty,Arts and Social Science
David Foster,is_in_faculty,Science
Brian Avila,is_in_faculty,Arts and Social Science
Brian Harris,is_in_faculty,Science
Diana Harris,is_in_faculty,Yong Loo Lin Sch of Medicine
Caroline Ayala,is_in_faculty,Arts and Social Science
Christopher Frank,is_in_faculty,YST Conservatory of Music
Megan Gutierrez,is_in_faculty,NUS Business School
Seth Davis,is_in_faculty,Yong Loo Lin Sch of Medicine
Justin Barnes,is_in_faculty,YST Conservatory of Music
Andrea Benton,is_in_faculty,Science
Victor Ruiz,is_in_faculty,Law
Barbara Vargas,is_in_faculty,Science
Jesse Townsend,is_in_faculty,Law
Ann Barnett,is_in_faculty,College of Design and Engineering
Jennifer Park,is_in_faculty,Computing
Gabriela Brown,is_in_faculty,Arts and Social Science
Nicholas Curtis,is_in_faculty,Computing
William Drake,is_in_faculty,Computing
Christopher Nelson,is_in_faculty,Science
James Johnson,is_in_faculty,Science
Matthew Ryan,is_in_faculty,Yong Loo Lin Sch of Medicine
Mark Smith,is_in_faculty,YST Conservatory of Music
Jaime Alexander,is_in_faculty,Computing
Kevin Singleton,is_in_faculty,NUS Business School
Brian Pennington,is_in_faculty,College of Design and Engineering
Adam Kramer,is_in_faculty,College of Design and Engineering
Stephanie Hamilton,is_in_faculty,YST Conservatory of Music
Matthew Alvarez,is_in_faculty,College of Design and Engineering
Christina Little,is_in_faculty,Law
Nicole Thomas,is_in_faculty,Law
Ryan Dixon,is_in_faculty,NUS Business School
Christopher Walker,is_in_faculty,Computing
Brian Hammond,is_in_faculty,College of Design and Engineering
Krystal Graves,is_in_faculty,College of Design and Engineering
Timothy Foster,is_in_faculty,Science
Christopher Williams,is_in_faculty,College of Design and Engineering
Jessica Davis,is_in_faculty,College of Design and Engineering
Mark Woods,is_in_faculty,Yong Loo Lin Sch of Medicine
Christy Daniels,is_in_faculty,Arts and Social Science
William Robinson Jr.,is_in_faculty,Yong Loo Lin Sch of Medicine
Michael Meadows,is_in_faculty,NUS Business School
Denise Williams,is_in_faculty,Law
Nancy Contreras,is_in_faculty,Computing
Dustin Holloway,is_in_faculty,Science
Ashley Lewis,is_in_faculty,Science
Gloria Moore,is_in_faculty,Arts and Social Science
Laura Stanley,is_in_faculty,Arts and Social Science
Jessica Black,is_in_faculty,College of Design and Engineering
Adam Hudson,is_in_faculty,Yong Loo Lin Sch of Medicine
Jason Hendrix MD,is_in_faculty,Arts and Social Science
Bob Gilbert,is_in_faculty,Computing
Jonathan Wang,is_in_faculty,Yong Loo Lin Sch of Medicine
Alejandro Roberts,is_in_faculty,College of Design and Engineering
Peter Porter,is_in_faculty,NUS Business School
Andrea Caldwell,is_in_faculty,Law
Joan Smith,is_in_faculty,Law
Kathy Terry,is_in_faculty,Computing
Monica Ayala,is_in_faculty,Arts and Social Science
Tracy Chandler,is_in_faculty,Yong Loo Lin Sch of Medicine
Melissa Bryant,is_in_faculty,YST Conservatory of Music
Ian Wade,is_in_faculty,YST Conservatory of Music
Lauren Gonzalez,is_in_faculty,YST Conservatory of Music
James Ryan,is_in_faculty,College of Design and Engineering
Christopher Aguirre,is_in_faculty,Computing
Gary Oliver,is_in_faculty,College of Design and Engineering
Michael Hendrix,is_in_faculty,Law
Tristan Alvarez,is_in_faculty,Arts and Social Science
Joshua Summers,is_in_faculty,Arts and Social Science
Corey Oliver,is_in_faculty,Law
Brittney Curry,is_in_faculty,Computing
Jenna Watkins DDS,is_in_faculty,Computing
Cynthia Brown,is_in_faculty,Yong Loo Lin Sch of Medicine
Victoria Aguirre,is_in_faculty,Computing
Oscar Oconnor,is_in_faculty,Science
Kimberly Bennett,is_in_faculty,Computing
Jose Willis,is_in_faculty,Computing
Christopher Monroe,is_in_faculty,Yong Loo Lin Sch of Medicine
John Jones,is_in_faculty,Yong Loo Lin Sch of Medicine
Antonio Edwards,is_in_faculty,Arts and Social Science
Jeffrey Torres,is_in_faculty,Arts and Social Science
Dylan Adams,is_in_faculty,Arts and Social Science
Alexander Turner,is_in_faculty,Law
Tracey Davis,is_in_faculty,NUS Business School
Susan Evans,is_in_faculty,Arts and Social Science
Chad Stanley,is_in_faculty,Law
William Miller,is_in_faculty,College of Design and Engineering
Joseph Martinez,is_in_faculty,Science
Sheila Salazar,is_in_faculty,College of Design and Engineering
Tara Hoffman,is_in_faculty,College of Design and Engineering
Janet Rivas,is_in_faculty,Science
Omar Flores,is_in_faculty,Law
Scott Wright,is_in_faculty,Computing
Samantha Wyatt,is_in_faculty,Arts and Social Science
Laura Wise,is_in_faculty,YST Conservatory of Music
Alison Barnett,is_in_faculty,Yong Loo Lin Sch of Medicine
Shirley Anthony,is_in_faculty,NUS Business School
Eric Graves,is_in_faculty,Science
James French,is_in_faculty,YST Conservatory of Music
Jacob White,is_in_faculty,YST Conservatory of Music
Lisa Becker,is_in_faculty,Arts and Social Science
Benjamin Williams,is_in_faculty,Science
Nicole Medina,is_in_faculty,Science
Brittany Casey,is_in_faculty,Law
Donald Jacobs,is_in_faculty,YST Conservatory of Music
Matthew Acevedo,is_in_faculty,Science
Kent Mason,is_in_faculty,Yong Loo Lin Sch of Medicine
Michael Rowland,is_in_faculty,College of Design and Engineering
Gina Hughes,is_in_faculty,Yong Loo Lin Sch of Medicine
Kelsey Rhodes,is_in_faculty,College of Design and Engineering
John Mcguire,is_in_faculty,Science
Sara Webb,is_in_faculty,Arts and Social Science
Sharon Long,is_in_faculty,YST Conservatory of Music
Eddie Padilla,is_in_faculty,Science
Mrs. Isabella Norris,is_in_faculty,NUS Business School
Scott Henderson,is_in_faculty,Science
Linda Fry,is_in_faculty,Arts and Social Science
Michael Martinez,is_in_faculty,Computing
Michael Turner,is_in_faculty,Arts and Social Science
Nathaniel Myers,is_in_faculty,College of Design and Engineering
Ashley Garcia,is_in_faculty,NUS Business School
Sarah Wallace,is_in_faculty,YST Conservatory of Music
Catherine Young,is_in_faculty,College of Design and Engineering
Nicholas Davis,is_in_faculty,Computing
Craig Wade,is_in_faculty,YST Conservatory of Music
Bonnie Franklin,is_in_faculty,Science
Stephanie Avery,is_in_faculty,Arts and Social Science
Cynthia Dunn,is_in_faculty,College of Design and Engineering
Susan Alexander,is_in_faculty,NUS Business School
Patricia Russo,is_in_faculty,College of Design and Engineering
Frank Washington,is_in_faculty,Computing
Jonathan Eaton,is_in_faculty,NUS Business School
Kathleen Velasquez,is_in_faculty,Law
John Martinez,is_in_faculty,Science
Mr. Kenneth Boyd,is_in_faculty,Arts and Social Science
