Subject,Predicate,Object
Kimberly Allen,is_in_department,Alice Lee Center for Nursing Studies
Shannon Benjamin,is_in_department,Residential College 4
Thomas Thomas,is_in_department,SSH School of Public Health Dean's Office
Mark Johnson,is_in_department,Industrial Systems Engineering and Management
Michael Espinoza,is_in_department,FoL Dean's Office
Kathleen Lawrence,is_in_department,Yale-NUS College
Theresa Wilson,is_in_department,Yale-NUS College
Angela Gonzalez,is_in_department,Biological Sciences
Michael Hernandez,is_in_department,History
Terry White,is_in_department,Communications and New Media
Sabrina Smith,is_in_department,BIZ Dean's Office
Brandy Chavez,is_in_department,Office of the Provost
Paige Green,is_in_department,Analytics and Operations
Brandon Mendez,is_in_department,Sociology and Anthropology
Angela Cuevas,is_in_department,Mathematics
Christopher Nicholson,is_in_department,Ridge View Residential College
Holly Jordan,is_in_department,Real Estate
Kelly Hardy,is_in_department,Mechanical Engineering
Ryan Wright,is_in_department,Division of Graduate Medical Studies
Matthew Booth,is_in_department,NUS College Dean's Office
Scott Hunt,is_in_department,Mathematics
Steven Jones,is_in_department,Sociology and Anthropology
George Williams,is_in_department,FASS DO/Office of Programmes
Jacqueline Rojas,is_in_department,Mechanical Engineering
Alexandra Huff,is_in_department,BIZ Dean's Office
Melissa Morris,is_in_department,BIZ Dean's Office
Kristy Williams,is_in_department,Mechanobiology Institute (MBI)
Melissa Murray,is_in_department,Physics
Lisa Benton,is_in_department,SCALE Dean's Office
Vanessa Murphy,is_in_department,Centre for Future-ready Grads
Carolyn Chavez,is_in_department,Economics
Alison Farley,is_in_department,SCALE Dean's Office
Leslie Delgado,is_in_department,BIZ Dean's Office
Stefanie Robles,is_in_department,Political Science
Karen Webb,is_in_department,Yale-NUS College
Tiffany Miranda,is_in_department,Real Estate
Dr. Jose Charles,is_in_department,Mechanical Engineering
Richard Hansen,is_in_department,Civil and Environmental Engineering
Jacob Hahn,is_in_department,Malay Studies
Misty Townsend,is_in_department,Duke-NUS Dean's Office
Christine Harper,is_in_department,Chinese Studies
Mr. William Keith,is_in_department,Statistics and Data Science
Katherine Parker,is_in_department,NUS Medicine Dean's Office
Tyler Lopez,is_in_department,Communications and New Media
Steven Hughes,is_in_department,Electrical and Computer Engineering
Joseph Hebert,is_in_department,SCALE Dean's Office
Andrew Morales,is_in_department,PharmacyandPharmaceuticalScience
Gail Riddle,is_in_department,FoL Dean's Office
Brittany Hayes,is_in_department,Civil and Environmental Engineering
Mark Fields,is_in_department,NUS Enterprise Academy
Christopher Lee,is_in_department,NUS College Dean's Office
Sean Stone,is_in_department,Strategy and Policy
Penny Contreras,is_in_department,NUS College Dean's Office
Stephen Morales,is_in_department,Industrial Systems Engineering and Management
Megan Lindsey,is_in_department,SCALE Dean's Office
Elizabeth Hughes,is_in_department,Japanese Studies
Melanie Roberts,is_in_department,English
Judy Gamble,is_in_department,Biological Sciences
Jerry Lane,is_in_department,Communications and New Media
Alan Cox,is_in_department,NUS College Dean's Office
Michael Smith,is_in_department,FoL Dean's Office
Carol Aguilar,is_in_department,English
Carol Phillips,is_in_department,FoL Dean's Office
Victor Gonzalez,is_in_department,Chinese Studies
Christopher Sanders,is_in_department,PharmacyandPharmaceuticalScience
Steven Johnson,is_in_department,Architecture
Samuel Hernandez,is_in_department,Physics
Michael Cox,is_in_department,SCALE Dean's Office
Michael Wright,is_in_department,Chemistry
Teresa Rivera,is_in_department,FoL Dean's Office
Joe Shaw,is_in_department,Physics
Wanda Beck,is_in_department,NUS-ISS
Daniel Castro,is_in_department,Mechanical Engineering
Samantha Shelton,is_in_department,Economics
Daniel Brown,is_in_department,Economics
Tina Deleon,is_in_department,Residential College 4
Heather Holt,is_in_department,NUS-ISS
Donald Stevens,is_in_department,YSTCM Dean's Office
Mr. Aaron Reyes,is_in_department,YSTCM Dean's Office
Cesar Wilson,is_in_department,SCALE Dean's Office
Rachel Becker,is_in_department,Japanese Studies
Mrs. Breanna Bridges DDS,is_in_department,NUS College Dean's Office
Anna York,is_in_department,Political Science
Robert Green,is_in_department,Finance
Michelle Sanchez,is_in_department,Chinese Studies
Peggy Trevino,is_in_department,Yale-NUS College
David Shaw MD,is_in_department,Chinese Studies
Richard Craig,is_in_department,FoL Dean's Office
Pamela Wright,is_in_department,Mathematics
Phillip Donovan,is_in_department,YSTCM Dean's Office
Brenda Williams,is_in_department,Mathematics
Tom Adams,is_in_department,Biomedical Engineering
Robert Warner,is_in_department,Malay Studies
Alyssa King,is_in_department,Yale-NUS College
Thomas Dawson,is_in_department,Centre for Future-ready Grads
Jose West,is_in_department,Sociology and Anthropology
Monica Pena,is_in_department,Mathematics
Austin Tran,is_in_department,Food Science and Technology
Christopher Smith,is_in_department,Chemistry
Ashley Martinez,is_in_department,Real Estate
Michael Brown,is_in_department,Psychology
Cynthia Jacobs,is_in_department,Electrical and Computer Engineering
Marc Delacruz,is_in_department,Psychology
George Murray,is_in_department,Residential College 4
Lisa Leon,is_in_department,English
Alexandra Grant,is_in_department,Biochemistry
Dawn Weiss,is_in_department,YSTCM Dean's Office
Carly Valencia,is_in_department,Centre for Language Studies
David Olsen,is_in_department,Duke-NUS Dean's Office
Thomas Bell,is_in_department,NUS College Dean's Office
Kayla Nguyen,is_in_department,Psychology
Jack Spence,is_in_department,Political Science
Lauren Robertson,is_in_department,Chemical and Biomolecular Engineering
Scott Webb,is_in_department,SoC Dean's Office
Todd Russell,is_in_department,Sociology and Anthropology
Brianna Booth,is_in_department,Yale-NUS College
Kelly Noble,is_in_department,Information Systems and Analytics
Troy Russell,is_in_department,Center for Engl Lang Comms
Victoria Patton,is_in_department,NUS College Dean's Office
Rachel Phillips,is_in_department,Biomedical Engineering
Michael Harmon,is_in_department,FoL Dean's Office
Patricia Larsen,is_in_department,Biomedical Engineering
Joseph Lane,is_in_department,PharmacyandPharmaceuticalScience
Abigail Le,is_in_department,Chemical and Biomolecular Engineering
Edward Kramer,is_in_department,Yale-NUS College
Cheryl Conner,is_in_department,Physics
Daniel Gutierrez,is_in_department,Duke-NUS Dean's Office
Christopher Clark,is_in_department,Japanese Studies
Donna Singh,is_in_department,Food Science and Technology
Paul Rosales,is_in_department,NUS Enterprise Academy
Daniel Carroll,is_in_department,Information Systems and Analytics
Cory Hamilton,is_in_department,Electrical and Computer Engineering
Maria Phillips,is_in_department,BIZ Dean's Office
Jeremy Garcia,is_in_department,Biological Sciences
Justin Sharp,is_in_department,Mechanical Engineering
Pamela Mann,is_in_department,FoL Dean's Office
Michele Valentine,is_in_department,Analytics and Operations
Heidi Lawrence,is_in_department,Physics
Zachary Brown,is_in_department,History
Vincent Tyler,is_in_department,Residential College 4
Evan Stevenson,is_in_department,FoL Dean's Office
Jordan Frye,is_in_department,Industrial Design
Sharon Williams,is_in_department,Finance
James Blair,is_in_department,Statistics and Data Science
Daniel Davis,is_in_department,FoL Dean's Office
Bradley Patton,is_in_department,Mechanical Engineering
Susan Levine,is_in_department,Malay Studies
Melissa Knight,is_in_department,FoL Dean's Office
Jeanette Wilson,is_in_department,Chemical and Biomolecular Engineering
Christopher Barnett,is_in_department,Mechanical Engineering
Tim Norton,is_in_department,Center for Engl Lang Comms
Michelle King,is_in_department,YSTCM Dean's Office
Deborah Gordon,is_in_department,Industrial Systems Engineering and Management
Sarah Nichols,is_in_department,Mathematics
Lori Washington,is_in_department,FoL Dean's Office
Eric Carr,is_in_department,Civil and Environmental Engineering
Joshua Walters,is_in_department,Alice Lee Center for Nursing Studies
Elizabeth Cruz,is_in_department,Mechanical Engineering
Charles Nelson,is_in_department,Industrial Systems Engineering and Management
Michael Bailey,is_in_department,Yale-NUS College
Zachary Adams,is_in_department,Asian Inst of Digital Finance
Amber Harrison,is_in_department,Political Science
Brandon Cline,is_in_department,Information Systems and Analytics
Kathryn Ball,is_in_department,Mathematics
Patricia Dillon,is_in_department,Alice Lee Center for Nursing Studies
Justin Jones,is_in_department,English
Christopher Hernandez,is_in_department,YSTCM Dean's Office
Steven Keith,is_in_department,BIZ Dean's Office
Nicholas Martinez,is_in_department,Mechanical Engineering
Andrew Zimmerman,is_in_department,Psychology
Adrienne Phelps,is_in_department,NUS Enterprise Academy
Valerie Gonzalez MD,is_in_department,BIZ Dean's Office
James Adkins,is_in_department,Chemistry
Sierra Holt,is_in_department,FoL Dean's Office
Jennifer Walker,is_in_department,Industrial Systems Engineering and Management
Vernon Romero,is_in_department,BIZ Dean's Office
Bobby Becker,is_in_department,FASS DO/Office of Programmes
Robert Bennett,is_in_department,History
Stephanie Coffey,is_in_department,English
Jerome Davis,is_in_department,Strategy and Policy
Manuel Carlson,is_in_department,FoL Dean's Office
Robert Brady,is_in_department,SCALE Dean's Office
Michelle Castillo,is_in_department,Political Science
Jeff Winters,is_in_department,SoC Dean's Office
Cynthia Holder,is_in_department,SSH School of Public Health Dean's Office
Lucas Turner,is_in_department,Chemistry
Debra Johnson,is_in_department,Physics
Jennifer Liu,is_in_department,Statistics and Data Science
Olivia Schmidt,is_in_department,NUS Medicine Dean's Office
Julie Green,is_in_department,BIZ Dean's Office
Theresa Mann,is_in_department,English
Lisa Santiago,is_in_department,Physics
Joseph Gallegos,is_in_department,Economics
Jennifer Taylor,is_in_department,YSTCM Dean's Office
Gabriel Nunez,is_in_department,Political Science
Renee Holmes,is_in_department,NUS College Dean's Office
Abigail Gonzalez,is_in_department,FoL Dean's Office
Timothy Abbott,is_in_department,Political Science
Jonathan Campos,is_in_department,Alice Lee Center for Nursing Studies
Martin Vega,is_in_department,Japanese Studies
Kyle Le,is_in_department,YSTCM Dean's Office
Lynn Burch,is_in_department,Statistics and Data Science
Christina Stevens DDS,is_in_department,Chemistry
Tyler Gordon,is_in_department,Yale-NUS College
Mr. Hunter Howell Jr.,is_in_department,Materials Science and Engineering
Laura Irwin,is_in_department,Chemical and Biomolecular Engineering
Troy Benitez,is_in_department,Sociology and Anthropology
Michele Fuller,is_in_department,Alice Lee Center for Nursing Studies
Daniel Williams,is_in_department,Division of Graduate Dental Studies
Jennifer Scott,is_in_department,CDE Dean's Office
Christopher Mays,is_in_department,FoL Dean's Office
William Sanders,is_in_department,English
Elizabeth Tyler,is_in_department,YSTCM Dean's Office
Melissa Green,is_in_department,YSTCM Dean's Office
Helen Michael,is_in_department,NUS Medicine Dean's Office
Terry Aguilar,is_in_department,Electrical and Computer Engineering
Timothy Schaefer,is_in_department,FoL Dean's Office
Justin Hernandez,is_in_department,Information Systems and Analytics
Joshua Swanson,is_in_department,Statistics and Data Science
Lisa Leonard,is_in_department,Philosophy
Frank Brown,is_in_department,Centre for Language Studies
James Thompson,is_in_department,Industrial Systems Engineering and Management
Francis Hayes,is_in_department,Microbiology and Immunology
Scott Gonzalez,is_in_department,Chemistry
Katrina Stewart,is_in_department,Anatomy
Stacie Stevens,is_in_department,Chemical and Biomolecular Engineering
Ashley Santiago,is_in_department,Physics
Jennifer Cantu,is_in_department,Psychology
Lori Chan,is_in_department,Yale-NUS College
Robert Austin,is_in_department,Chinese Studies
Brian Sanford,is_in_department,Information Systems and Analytics
Thomas Nolan,is_in_department,NUS College Dean's Office
Megan Long,is_in_department,YSTCM Dean's Office
Tiffany Cortez,is_in_department,Information Systems and Analytics
Mary Hoover,is_in_department,Yale-NUS College
Dana Dunlap,is_in_department,Physics
Kirsten Gonzalez,is_in_department,PharmacyandPharmaceuticalScience
Kristie Moon,is_in_department,BIZ Dean's Office
Daniel Schmidt,is_in_department,BIZ Dean's Office
Donna Taylor,is_in_department,Information Systems and Analytics
Tracy Jenkins,is_in_department,Architecture
Jay Jackson,is_in_department,Duke-NUS Dean's Office
Joseph Ramirez,is_in_department,CDE Dean's Office
Toni Valentine,is_in_department,English
Mary Oconnor,is_in_department,SCALE Dean's Office
Denise Cohen,is_in_department,NUS College Dean's Office
Bonnie Jacobs,is_in_department,FoL Dean's Office
Anthony Bell,is_in_department,FoL Dean's Office
Jane Fischer,is_in_department,Yale-NUS College
Jose Fowler,is_in_department,Geography
Jacob Mata,is_in_department,Southeast Asian Studies
Julie Andrews,is_in_department,Mathematics
Mary Mata,is_in_department,Psychology
Michelle Young,is_in_department,Industrial Systems Engineering and Management
Tanya Hudson,is_in_department,FoL Dean's Office
Richard Williams,is_in_department,Centre for Language Studies
Mary Cantu,is_in_department,Political Science
Beverly Price,is_in_department,Economics
Steven Harris,is_in_department,Architecture
Alexander Robinson,is_in_department,NUSGS Dean’s Office
Sherry Atkins,is_in_department,Division of Graduate Medical Studies
Michael Coleman,is_in_department,Centre for Language Studies
James Wilkins,is_in_department,Psychology
Dustin Henry,is_in_department,Biological Sciences
Paula Brown,is_in_department,Social Work
Brian Watson,is_in_department,Sociology and Anthropology
Derek Henry,is_in_department,Biological Sciences
Sandra Boyd,is_in_department,English
Kevin Hammond,is_in_department,Alice Lee Center for Nursing Studies
Briana Casey,is_in_department,Analytics and Operations
Bryan Baldwin,is_in_department,Yale-NUS College
James Mcgee,is_in_department,Computer Science
Alejandro Daugherty,is_in_department,Civil and Environmental Engineering
Pamela Gonzalez,is_in_department,Architecture
Brittany Woods,is_in_department,Physics
Gregory Chavez,is_in_department,FoL Dean's Office
Connor Garcia,is_in_department,Japanese Studies
Carrie Cantrell,is_in_department,Communications and New Media
Jeremy Gomez,is_in_department,Centre for Language Studies
Janet Crawford,is_in_department,Mechanical Engineering
Sandra Green,is_in_department,Chinese Studies
Judith Burnett,is_in_department,PharmacyandPharmaceuticalScience
Richard Garner,is_in_department,NUS College Dean's Office
Rachel Young,is_in_department,BIZ Dean's Office
Christopher Lindsey,is_in_department,Chemistry
Angela Mejia,is_in_department,BIZ Dean's Office
Stacy Nelson,is_in_department,Economics
Tiffany Ross,is_in_department,Chemical and Biomolecular Engineering
Oscar Webb,is_in_department,SCALE Dean's Office
Cheryl Ritter,is_in_department,Chemical and Biomolecular Engineering
Michael Miles,is_in_department,NUS-ISS
Rebecca Hernandez,is_in_department,NUS College Dean's Office
David Benton,is_in_department,FoL Dean's Office
Janet Ross,is_in_department,FoL Dean's Office
David Cruz,is_in_department,Office of the Provost
Gregory Norman,is_in_department,Centre for Language Studies
Patrick Holder,is_in_department,Geography
Joanne Thompson,is_in_department,NUS-ISS
Arthur Jones,is_in_department,Biochemistry
Mark Mitchell,is_in_department,Electrical and Computer Engineering
Shannon Henderson,is_in_department,Division of Graduate Medical Studies
Gary Green,is_in_department,History
Melissa Stephens,is_in_department,Chinese Studies
Brian Taylor,is_in_department,Built Environment
Lisa Wilson,is_in_department,Architecture
Kathleen Johnson,is_in_department,Economics
Kyle Ramos MD,is_in_department,Biomedical Engineering
Alex Randall,is_in_department,Analytics and Operations
David Morales,is_in_department,NUS Medicine Dean's Office
Alexander Davis,is_in_department,History
Mrs. Gloria Walker,is_in_department,English
Melanie Green,is_in_department,CDE Dean's Office
Robert Anderson,is_in_department,English
Lori Jenkins,is_in_department,NUS Enterprise Academy
William Osborn,is_in_department,Chinese Studies
Patrick Johnston,is_in_department,FoL Dean's Office
Kristin Hunt,is_in_department,BIZ Dean's Office
Terri Alexander,is_in_department,Economics
Patricia Henry,is_in_department,Mathematics
Jaclyn Cole,is_in_department,Architecture
Brandon Russo,is_in_department,Physics
Jessica Lang,is_in_department,Mechanical Engineering
Frank Anthony,is_in_department,YSTCM Dean's Office
Yvonne Lin,is_in_department,Center for Engl Lang Comms
Jennifer Gutierrez,is_in_department,Marketing
Tyler Robertson,is_in_department,Physics
Matthew Osborne,is_in_department,Yale-NUS College
Mark Russo,is_in_department,Physics
John Sanders,is_in_department,YSTCM Dean's Office
Jason Murray,is_in_department,SCALE Dean's Office
Nathaniel Scott,is_in_department,Physics
Sharon Howard,is_in_department,FoL Dean's Office
Alyssa Palmer,is_in_department,FoL Dean's Office
Maria Jones,is_in_department,Chinese Studies
William Perry,is_in_department,Chemical and Biomolecular Engineering
Andrew Reid,is_in_department,Philosophy
Michael Hall,is_in_department,Psychology
Cindy Clark,is_in_department,LKYSPP Dean's Office
Veronica Baker,is_in_department,Yale-NUS College
Lindsay Jackson,is_in_department,YSTCM Dean's Office
Kimberly Beard,is_in_department,BIZ Dean's Office
Jamie Fernandez,is_in_department,BIZ Dean's Office
Katrina Green,is_in_department,Electrical and Computer Engineering
Michael Brown,is_in_department,FASS DO/Office of Programmes
Michelle Williams,is_in_department,YSTCM Dean's Office
Zachary Davis,is_in_department,History
Amanda Berg,is_in_department,Chemistry
Damon Wood,is_in_department,Centre for Future-ready Grads
Colleen Vaughn,is_in_department,Biochemistry
Meredith Moore,is_in_department,Economics
David Carter,is_in_department,YSTCM Dean's Office
Michael Hardy,is_in_department,NUS Medicine Dean's Office
Stephanie Escobar,is_in_department,Industrial Systems Engineering and Management
Lauren Sherman,is_in_department,Risk Management Institute
Michele Young,is_in_department,Philosophy
Sandra Park MD,is_in_department,Electrical and Computer Engineering
Mr. Alan Navarro,is_in_department,NUS College Dean's Office
Kim Reynolds,is_in_department,Geography
Justin Owens,is_in_department,Office of the Provost
Catherine Bennett,is_in_department,Mathematics
Janet Valencia,is_in_department,Psychology
Jennifer Lowery,is_in_department,Management and Organisation
Kathy Hebert,is_in_department,Yale-NUS College
Catherine Yu,is_in_department,Industrial Design
Jon Archer,is_in_department,FoL Dean's Office
Sean Garcia,is_in_department,Real Estate
Alvin Anderson,is_in_department,History
Taylor Williams,is_in_department,Alice Lee Center for Nursing Studies
Cassandra Gross,is_in_department,Southeast Asian Studies
Robert Davenport,is_in_department,Mathematics
Mr. Justin Buckley,is_in_department,Chemical and Biomolecular Engineering
Emily Lee,is_in_department,Chemical and Biomolecular Engineering
Grace Hayden,is_in_department,Sociology and Anthropology
Holly Davis,is_in_department,SSH School of Public Health Dean's Office
Randy Coleman,is_in_department,SCALE Dean's Office
Zachary Gibson,is_in_department,Computer Science
Christopher Reeves,is_in_department,Mechanical Engineering
Jennifer Hernandez,is_in_department,Computer Science
Ryan Simmons,is_in_department,Finance
Richard Vazquez,is_in_department,FoL Dean's Office
Thomas Dillon,is_in_department,Mathematics
Dr. Angela Cruz,is_in_department,Physics
Daniel Hinton,is_in_department,Built Environment
Michael Jones,is_in_department,Mathematics
Hannah Collins,is_in_department,Accounting
Ashley Medina,is_in_department,Architecture
Melissa George,is_in_department,Chemistry
Michael Lang,is_in_department,Chinese Studies
Shirley Harrell,is_in_department,Centre for Future-ready Grads
Adrian Hurst,is_in_department,Information Systems and Analytics
Haley Howell,is_in_department,Psychology
Michael Fernandez,is_in_department,Economics
Melissa Wright,is_in_department,Analytics and Operations
Andrew Woods,is_in_department,Office of the Provost
Sarah Flores,is_in_department,Mechanical Engineering
Gabriel Richardson,is_in_department,Division of Graduate Medical Studies
Logan Bowen,is_in_department,Philosophy
Robert Blair,is_in_department,Industrial Systems Engineering and Management
Danny Ruiz,is_in_department,Finance
Michelle Smith,is_in_department,Japanese Studies
Elizabeth Bruce,is_in_department,Industrial Systems Engineering and Management
Mrs. Michele Fisher,is_in_department,Communications and New Media
Ricky Moore,is_in_department,PharmacyandPharmaceuticalScience
Lisa Reyes,is_in_department,YSTCM Dean's Office
Melanie Kelly,is_in_department,FoL Dean's Office
Ronald Spencer,is_in_department,Physics
Charles Rogers,is_in_department,Psychology
Vanessa Taylor,is_in_department,YSTCM Dean's Office
